season,league_code,league_name,competition_id,group_id,group_name,round,match_id,date,time,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,ht_home,ht_away,status,result
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,15,3774022,2025-04-11,18:30:00,60860,Football Club International Turku,60494,Mikkelin Palloilijat,4,0,2,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,15,3774026,2025-04-11,19:00:00,106945,Jalkapalloseura Tampere United,60702,Atlantis FC Edustus,0,2,0,1,Played,A
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,15,3774027,2025-04-11,19:23:00,106331,Kuopion Palloseura,144858,JJK Jyväskylä,2,1,0,1,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,15,3774025,2025-04-12,16:00:00,60536,KPV Juniorit,106449,Oulun Luistinseura,2,2,1,1,Played,D
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,15,3774024,2025-04-12,16:00:00,62296,Espoon Palloseuran Jalkapallo,60521,FC Jazz Juniorit,0,1,0,0,Played,A
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,15,3774023,2025-04-12,17:00:00,60973,Rovaniemen Palloseura,60929,Pallokerho Keski-Uusimaa,0,5,0,3,Played,A
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,16,3774028,2025-04-19,15:00:00,60494,Mikkelin Palloilijat,60973,Rovaniemen Palloseura,0,1,0,0,Played,A
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,16,3774029,2025-04-19,16:00:00,60536,KPV Juniorit,60929,Pallokerho Keski-Uusimaa,1,0,1,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,16,3774032,2025-04-20,14:00:00,60702,Atlantis FC Edustus,62296,Espoon Palloseuran Jalkapallo,0,2,0,0,Played,A
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,16,3774030,2025-04-20,14:00:00,106449,Oulun Luistinseura,144858,JJK Jyväskylä,2,2,1,1,Played,D
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,16,3774031,2025-04-20,15:00:00,60860,Football Club International Turku,106945,Jalkapalloseura Tampere United,2,3,1,1,Played,A
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,16,3774033,2025-04-20,18:00:00,106331,Kuopion Palloseura,60521,FC Jazz Juniorit,2,1,0,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,17,3774034,2025-04-25,19:00:00,106945,Jalkapalloseura Tampere United,60536,KPV Juniorit,2,0,1,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,17,3774036,2025-04-26,16:00:00,60521,FC Jazz Juniorit,60702,Atlantis FC Edustus,0,3,0,2,Played,A
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,17,3774035,2025-04-26,16:00:00,62296,Espoon Palloseuran Jalkapallo,60494,Mikkelin Palloilijat,3,1,1,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,17,3774038,2025-04-26,19:00:00,60973,Rovaniemen Palloseura,106449,Oulun Luistinseura,4,1,2,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,17,3774037,2025-04-27,16:00:00,144858,JJK Jyväskylä,60860,Football Club International Turku,4,1,2,1,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,18,3774039,2025-04-28,18:30:00,60929,Pallokerho Keski-Uusimaa,106331,Kuopion Palloseura,2,2,0,2,Played,D
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,18,3774041,2025-05-02,19:00:00,60702,Atlantis FC Edustus,60929,Pallokerho Keski-Uusimaa,2,3,1,1,Played,A
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,18,3774040,2025-05-02,19:00:00,106945,Jalkapalloseura Tampere United,144858,JJK Jyväskylä,1,0,0,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,18,3774042,2025-05-03,13:00:00,60860,Football Club International Turku,60973,Rovaniemen Palloseura,2,0,0,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,18,3774043,2025-05-03,14:00:00,106449,Oulun Luistinseura,62296,Espoon Palloseuran Jalkapallo,4,0,2,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,18,3774045,2025-05-03,16:00:00,60536,KPV Juniorit,106331,Kuopion Palloseura,1,0,1,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,18,3774044,2025-05-03,16:00:00,60494,Mikkelin Palloilijat,60521,FC Jazz Juniorit,0,0,0,0,Played,D
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,19,3774046,2025-05-10,16:00:00,60521,FC Jazz Juniorit,106449,Oulun Luistinseura,2,0,1,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,19,3774047,2025-05-10,16:00:00,60973,Rovaniemen Palloseura,106945,Jalkapalloseura Tampere United,0,2,0,1,Played,A
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,19,3774050,2025-05-11,15:00:00,60929,Pallokerho Keski-Uusimaa,60494,Mikkelin Palloilijat,3,2,2,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,19,3774048,2025-05-11,16:00:00,62296,Espoon Palloseuran Jalkapallo,60860,Football Club International Turku,3,5,2,3,Played,A
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,19,3774049,2025-05-11,17:00:00,144858,JJK Jyväskylä,60536,KPV Juniorit,3,0,,,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,19,3774051,2025-05-11,18:00:00,106331,Kuopion Palloseura,60702,Atlantis FC Edustus,5,2,1,1,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,20,3774052,2025-05-15,19:00:00,106945,Jalkapalloseura Tampere United,62296,Espoon Palloseuran Jalkapallo,1,0,0,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,20,3774054,2025-05-17,16:00:00,60536,KPV Juniorit,60702,Atlantis FC Edustus,3,0,3,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,20,3774053,2025-05-17,16:00:00,60494,Mikkelin Palloilijat,106331,Kuopion Palloseura,3,0,2,0,Played,H
2025,M1,Ykkönen (M3),spljp25,1,Runkosarja,20,3774055,2025-05-18,15:00:00,144858,JJK Jyväskylä,60973,Rovaniemen Palloseura,5,0,4,0,Played,H
